TweetsID,Cleaned_Tweets
62c36edc1ca034c216867aa3,addressing the meeting via video president zelensky said rebuilding ukraine was the common task of the whole democratic world the conference which was planned before russias invasion is also addressing the issue of corruption in the country something the eu wants tackled
62c36f051ca034c216867abb,user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention lugano jul 4 reuters the cost of rebuilding ukraine following russias invasion cd reach 750 bnamprich russians shd help pay the bill ukrainian pm denys shmygal said on mon we believe that the key source of recovery shd be the confiscated assets of russiaamprussian oligarchs
62c36f4c1ca034c216867ad3,user_mention retweet to expose the partyoftreason URL 
62c36fb21ca034c216867ae8, ukraine russia poles chanting this is poland not to the ukrops poles get tired of ukrainian invasion URL 
62c36fce1ca034c216867aec,so sorry for her but i hope these incidences are life lessons to others too many times too many people shun the instructions from their govts to leave a zone during threats of war i couldnt believe americans were still in russia during the built up of the ukraine invasion
62c3705e1ca034c216867b20,user_mention user_mention user_mention putin mission was to take over kievput in a puppet prez within a week of the invasion russia gained ground because they have a bigger military but because of nato and foreign involvement the war has taken a toll on russia and they wont be able to accomplish thier objectives
62c3708c1ca034c216867b32,user_mention user_mention user_mention it is unfortunate what is happening to ukrainian civilians not the government for which i have sympathy at all russia faces an existential threat it is kill or be killed it is not iraq invasion or libya which were wholly unjustified and nato had no right to go to libya
62c370fd1ca034c216867b4a,ukraines largest mobile phone operator is struggling to overcome a number of challenges as the country tries to fight off russias invasion URL 
62c371411ca034c216867b5c,user_mention user_mention user_mention user_mention you dont know what youre talking about it was a vape with cannibis oil and we are not sure that is true many wnba players play in russia and china she has been there before how ironic that this time she was arrested a month before invasion these are fact was a set up
62c371d91ca034c216867b80,russia claimed sunday to have overwhelmed the last major city in ukraines luhansk province as it continues its assault on the battered nations eastern donbas region completing the invasion of luhansk would allow russia to turn its attention to donetsk
62c372051ca034c216867b8a,user_mention my primary shool teacher told us that the us bought it off canada for 18 million so they could spy on the russians he also told us that the russian invasion of crimea in 2014 was because putin the king of russia wanted to take ukraine back after his father had granted them
62c372121ca034c216867b8e,user_mention all damage needs to be financially returned or taken from russia after this awful period they also have to give up territories they had before the invasion suggestion oblast kaliningrad to polandlithuania vyborg area to finland and spitsbergen 100 to norway
62c372bb1ca034c216867bae,usa today ukraine reconstruction cost could be up to 750000000000 750 billion URL 
62c372c31ca034c216867bb0, stay tuned bbl w more stunning URL URL URL 
62c373091ca034c216867bca,lol napoleon literally lost half of his manpower after russia invasion and this burger says that francenapoleon fighting for almost 24 years is the same thing that lee and the confederates fight for 4 years
62c373771ca034c216867be6,there were two conflicting statements by uk about estimated russian losses army chief of the general staff said 33000 casualties implying a lower number of kia URL defence secretary ben wallace said 25000 russians had been killed URL 
62c373991ca034c216867bf2,russia personnel personnel is the most complicated loss figure it required its own thread to discuss please read it if you want to see where the numbers below come from personnel 1 URL personnel 2 URL personnel 3 URL 
62c373e31ca034c216867c02,user_mention what most people do not understand is that prior to 2014 ukraine was constitutionally neutral it was only after the ru invasion that the people of ukraine amended their own constitition to aspire to join nato that change was caused by russia
